
country,area_name,aoi_category,longitude,latitude,year,biomass_mg_ha,s2_B1,s2_B2,s2_B3,s2_B4,s2_B5,s2_B6,s2_B7,s2_B8,s2_B8A,s2_B9,s2_B11,s2_B12,s2_AOT,s2_WVP,s2_SCL,s2_TCI_R,s2_TCI_G,s2_TCI_B,s2_NDVI,s2_EVI,s2_NDWI
Brazil,Amazonas,Stable_Forest,-56.82594265318213,-10.879361658678906,2021,27.698455810546875,228.14285714285714,242.0,473.0,245.75,866.0,2585.0,3097.3333333333335,3249.0,3395.0,3309.0,1265.0,481.0,91.0,2610.0,4.0,25.0,49.0,25.0,0.8593604564666748,2.5805550781921296,-0.745835542678833
Brazil,Amazonas,Stable_Forest,-61.78329554859571,-7.300832892860381,2021,100.50120544433594,295.0,262.0,381.0,210.0,591.0,1906.0,2473.0,2537.0,2805.0,3109.0,1281.0,502.0,137.0,3561.0,4.0,22.0,39.0,27.0,0.8471059203147888,3.1737588652482267,-0.7388622164726257
Brazil,Amazonas,Stable_Forest,-58.73522195804976,-8.991552089101733,2021,408.418793,297.0,292.0,478.0,280.0,795.0,2639.0,3388.0,3369.0,3689.0,3553.0,1521.0,624.0,87.0,2872.0,4.0,28.0,49.0,30.0,0.8465332984924316,2.7001748251748254,-0.7514946460723877
Brazil,Amazonas,Stable_Forest,-64.38427762223537,-6.037981266445158,2021,209.385956,205.0,212.0,332.0,178.0,564.0,2002.0,2525.0,2429.0,2779.0,3025.0,1496.0,587.0,72.0,3211.0,4.0,18.0,33.0,23.0,0.8634445667266846,2.9494234800838575,-0.759507417678833
Brazil,Amazonas,Stable_Forest,-61.58036612591311,-6.151707981414689,2021,197.745651,319.0,258.0,374.0,229.0,574.0,1826.0,2438.0,2339.0,2686.0,3104.0,1351.0,542.0,144.0,3667.0,4.0,24.0,38.0,27.0,0.8216511011123657,2.9651489600899383,-0.7242904305458069
Brazil,Amazonas,Stable_Forest,-62.6076794848322,-9.58551815496156,2021,493.350769,211.0,262.0,418.0,223.0,632.0,1870.0,2425.0,2801.0,2733.0,2679.0,1238.0,532.0,82.0,2716.0,4.0,24.0,42.0,27.0,0.8525132536888123,2.963218390804598,-0.7402920126914978
Brazil,Amazonas,Stable_Forest,-62.117199339702935,-7.623148416802465,2021,130.884293,226.0,264.0,416.0,248.0,731.0,2076.0,2639.0,2562.0,3030.0,3076.0,1347.0,562.0,96.0,3374.0,4.0,25.0,42.0,27.0,0.8234875202178955,2.7933365523901497,-0.7206178903579712
Brazil,Amazonas,Stable_Forest,-61.13812551154107,-8.759247756628424,2021,86.666489,336.5,303.0,477.5,286.0,781.0,2345.5,2952.5,3240.0,3361.0,3388.5,1546.5,632.5,74.0,3020.0,4.0,29.5,49.0,31.5,0.8377765417098999,2.7509778357235986,-0.7431069016456604
Brazil,Amazonas,Stable_Forest,-57.16631431433502,-5.240906114845906,2021,103.70051574707031,162.0,174.5,353.5,189.0,701.5,2062.0,2732.5,2583.5,3132.5,3122.0,1551.0,615.5,120.5,3703.5,4.0,20.0,36.5,17.5,0.8636609315872192,2.484178856727876,-0.7592781782150269
Brazil,Amazonas,Stable_Forest,-61.584318713163235,-7.316643241860884,2021,229.462952,310.0,342.0,459.0,265.0,679.0,2319.0,3100.0,3128.0,3386.0,3257.0,1258.0,492.0,143.0,3228.0,4.0,28.0,48.0,38.0,0.8437960743904114,3.32288765088208,-0.7440758347511292
Brazil,Amazonas,Stable_Forest,-57.70296786506802,-8.822668815687262,2021,202.784622,243.0,274.0,437.0,248.0,728.0,2083.0,2662.0,2744.0,2957.0,3175.0,1483.0,626.0,64.0,2702.0,4.0,27.0,46.0,28.0,0.8342245817184448,2.8650137741046833,-0.7252436280250549
Brazil,Amazonas,Stable_Forest,-63.06375415457968,-10.738146496015318,2021,95.979309,194.0,212.0,416.0,242.0,680.0,1962.0,2599.0,2965.0,2943.0,2855.0,1463.0,603.0,81.0,2563.0,4.0,25.0,44.0,22.0,0.8490801453590393,2.407178217821782,-0.7539189457893372
Brazil,Amazonas,Stable_Forest,-62.52198020672719,-8.331200523745473,2021,126.341957,272.0,256.0,413.0,212.0,607.0,2055.0,2572.0,2763.0,2889.0,3109.0,1421.0,566.0,88.0,3150.0,4.0,21.0,42.0,26.0,0.8574789762496948,3.0139413988657844,-0.739924430847168
Brazil,Amazonas,Stable_Forest,-61.78069043427176,-7.155754974475078,2021,350.788879,238.0,239.0,415.0,218.0,643.0,1976.0,2603.0,2787.0,2840.0,2935.0,1312.0,515.0,156.0,3669.0,4.0,23.0,42.0,25.0,0.8549084663391113,2.7881484697199914,-0.7407870292663574
Brazil,Amazonas,Stable_Forest,-55.38181100243159,-9.898850526062448,2021,78.547562,239.0,210.0,404.0,253.0,841.0,1931.0,2404.0,2600.0,2681.0,2647.0,1814.0,955.0,69.0,2262.0,4.0,26.0,41.0,22.0,0.8226428031921387,2.3064072327044025,-0.7310252785682678
Brazil,Amazonas,Stable_Forest,-57.9545859761499,-11.990398002077931,2021,74.366013,347.0,670.0,922.0,1328.0,1457.0,1861.0,2142.0,2504.0,2494.0,2715.0,3258.0,2080.0,109.0,2216.0,5.0,134.0,95.0,70.0,0.3068893551826477,0.5396475770925111,-0.4617629945278168
Brazil,Amazonas,Stable_Forest,-57.67934217309568,-8.987060512681134,2021,153.481674,229.0,272.0,428.0,243.0,724.0,2063.0,2692.0,2951.0,3021.0,3127.0,1410.0,562.0,64.0,2762.0,4.0,25.0,44.0,28.0,0.8478397130966187,2.8565400843881856,-0.7466706037521362
Brazil,Amazonas,Stable_Forest,-58.03750047687413,-7.429830967659944,2021,130.564758,178.0,257.0,484.5,245.5,839.0,2685.5,3293.5,3380.0,3683.0,3764.5,1755.5,694.5,65.0,3293.5,4.0,25.5,50.0,26.5,0.8645703792572021,2.6776866564155135,-0.7492560744285583
Brazil,Amazonas,Stable_Forest,-59.00345890188785,-4.901522600505551,2021,273.299438,211.0,264.0,464.0,256.0,677.0,1975.0,2783.0,2769.0,3002.0,3120.0,1293.0,495.0,124.0,3596.0,4.0,27.0,47.0,30.0,0.8307437896728516,2.7009888220120377,-0.7129601240158081
Brazil,Amazonas,Stable_Forest,-58.007137420270894,-11.372626581188936,2021,48.77007293701172,174.0,205.0,332.0,206.0,637.0,1922.0,2517.0,1972.0,2761.0,2904.0,1269.0,502.0,86.0,2598.0,4.0,22.0,34.0,20.0,0.810835599899292,2.641340113670356,-0.7118055820465088
Brazil,Amazonas,Stable_Forest,-61.42495758176043,-10.098276519136983,2021,30.575336456298828,522.0,597.0,904.0,1282.0,1526.0,2049.0,2428.0,2230.0,2726.0,2778.0,3348.0,2096.0,88.0,2850.0,5.0,131.0,92.0,61.0,0.2699316740036011,0.43522174272334957,-0.4231014549732208
Brazil,Amazonas,Stable_Forest,-55.462749209530756,-5.640476753222269,2021,340.054382,275.0,280.0,516.0,249.0,790.0,2696.0,3345.0,3510.0,3642.0,3644.0,1524.0,690.0,69.0,3074.0,4.0,26.0,53.0,29.0,0.8675179481506348,2.806368330464716,-0.7436661720275879
Brazil,Amazonas,Stable_Forest,-57.8072622695543,-3.7363178454741197,2021,218.332916,184.0,237.0,393.0,195.0,645.0,2206.0,2753.0,2954.0,3024.0,3088.0,1390.0,561.0,78.0,4045.0,4.0,20.0,40.0,25.0,0.8761511445045471,2.9382321618743346,-0.7651628255844116
Brazil,Amazonas,Stable_Forest,-56.892507815735385,-9.67157675918021,2021,22.61356544494629,220.0,247.0,407.0,233.0,715.5,2273.5,2851.5,2639.0,3173.0,3106.0,1529.5,661.5,72.5,2971.0,4.0,24.0,42.0,25.5,0.8377437591552734,2.7522306108442,-0.7327643036842346
Brazil,Amazonas,Stable_Forest,-60.393422141005985,-7.633209547984604,2021,69.657562,366.0,332.0,546.0,296.0,796.0,2997.0,3750.0,4395.0,4176.0,3942.0,1654.0,683.0,64.0,2982.0,4.0,31.0,56.0,36.0,0.8738008737564087,2.783134166214014,-0.7789921164512634
Brazil,Amazonas,Stable_Forest,-57.10343224444665,-10.510782897604667,2021,269.685333,196.0,229.0,394.0,224.0,634.0,1938.0,2468.0,2692.0,2783.0,2914.0,1280.0,544.0,74.0,2320.0,4.0,23.0,41.0,24.0,0.8463648557662964,2.660056046561759,-0.7446532845497131
Brazil,Amazonas,Stable_Forest,-63.68996973913939,-9.380163281011837,2021,179.313797,317.0,297.0,558.0,304.0,786.0,2363.0,2899.0,3304.0,3292.0,3176.0,1568.0,660.0,88.0,3021.0,4.0,31.0,57.0,31.0,0.8314855694770813,2.5848698948819577,-0.7110305428504944
Brazil,Amazonas,Stable_Forest,-58.2454604651478,-8.272450704164056,2021,259.899628,206.0,265.0,455.0,226.0,768.0,2635.5,3332.0,3463.0,3706.5,3548.5,1527.0,619.5,86.5,2906.5,4.0,24.5,46.0,28.5,0.8774735927581787,2.857016769638129,-0.7677386403083801
Brazil,Amazonas,Stable_Forest,-56.069561183953496,-5.857419894337134,2021,306.342285,170.0,188.0,360.0,177.0,679.0,2262.0,2764.0,2840.0,3087.0,3283.0,1334.0,545.0,64.0,3766.0,4.0,18.0,37.0,20.0,0.8826649188995361,2.6704773365423184,-0.7749999761581421
Brazil,Amazonas,Stable_Forest,-57.36798609561985,-11.348192405460885,2021,1.6200050115585327,448.0,633.0,881.0,1273.0,1613.5,2048.5,2346.0,2518.0,2753.5,2772.0,3596.5,2403.0,86.0,2200.5,5.0,130.0,90.5,65.0,0.3284094035625458,0.5753766521859691,-0.4816122353076935
Brazil,Amazonas,Stable_Forest,-60.81670830288311,-9.515180068215,2021,152.173828,282.0,263.0,452.0,291.0,807.0,2318.0,3046.0,2953.0,3381.0,3433.0,1560.0,648.0,70.0,2962.0,4.0,30.0,46.0,27.0,0.8205918669700623,2.439963336388634,-0.7345080971717834
Brazil,Amazonas,Stable_Forest,-59.6652477716987,-5.858857198791725,2021,91.013763,248.0,305.0,503.5,257.5,753.0,2523.0,3323.0,3363.5,3598.5,3351.0,1467.0,550.5,147.5,3711.0,4.0,27.5,52.0,30.5,0.8577740788459778,2.9614797864225784,-0.7395914196968079
Brazil,Amazonas,Stable_Forest,-63.572020942334504,-9.79859854035471,2021,1.5648930072784424,549.0,684.0,927.0,1302.0,1645.0,1993.0,2266.0,2410.0,2657.0,2658.0,4030.0,2657.0,88.0,2650.0,5.0,133.0,96.0,70.0,0.29849138855934143,0.5438837620263106,-0.44441115856170654
Brazil,Amazonas,Stable_Forest,-63.75258231444253,-4.86280521176,2021,185.599609,313.0,308.0,514.0,281.0,766.0,1985.0,2636.0,2919.0,2887.0,2866.0,1403.0,551.0,144.0,3849.0,4.0,28.0,52.0,33.0,0.8243749737739563,2.8723867595818815,-0.7005534768104553
Brazil,Amazonas,Stable_Forest,-60.04496564229603,-4.713056053897275,2021,176.992645,249.0,258.0,435.0,263.0,750.0,2288.0,2948.0,3012.0,3214.0,3098.0,1584.0,634.0,122.0,3902.0,4.0,26.0,45.0,27.0,0.8393893241882324,2.5875376506024095,-0.747606635093689
Brazil,Amazonas,Stable_Forest,-64.62817022187383,-7.87413770718546,2021,99.2154541015625,325.0,281.0,485.5,278.5,803.5,2271.5,2878.5,2848.0,3228.5,3124.5,1553.0,612.5,102.0,3646.0,4.0,28.5,49.5,29.5,0.821845531463623,2.662694300518135,-0.7087145447731018
Brazil,Amazonas,Stable_Forest,-64.33954152108622,-7.917526335408432,2021,117.02824401855469,185.0,216.0,350.0,213.0,534.0,1642.5,2198.0,2564.0,2581.0,2757.5,1144.5,436.0,91.5,3658.5,4.0,21.5,36.0,22.0,0.8465970754623413,2.6439496176338286,-0.7597803473472595
Brazil,Amazonas,Stable_Forest,-61.015954632900815,-6.208481507371043,2021,271.654388,242.0,219.0,361.0,225.0,675.0,2134.0,2824.0,2832.0,3196.0,3123.0,1391.0,535.0,138.0,3697.0,4.0,23.0,37.0,23.0,0.8527968525886536,2.565439874040543,-0.7738803625106812
Brazil,Amazonas,Stable_Forest,-63.68691546717339,-9.06970551882013,2021,1.3161979913711548,546.0,808.5,1013.0,1281.0,1710.0,2198.5,2518.5,2626.0,2905.0,3033.0,3990.0,2603.0,92.0,2903.5,5.0,131.0,104.0,82.5,0.34425389766693115,0.7913161146084603,-0.44325363636016846
Brazil,Amazonas,Stable_Forest,-57.057528333428145,-6.4614470913791004,2021,210.683228,205.5,173.5,295.5,147.0,625.5,2197.5,2817.0,2363.0,3158.5,3047.0,1393.0,557.0,64.0,3188.0,4.0,16.0,31.5,16.5,0.8828685283660889,2.8486952050392085,-0.7776941657066345
Brazil,Amazonas,Stable_Forest,-62.99718899202642,-8.447801847624186,2021,350.229736,298.5,291.0,414.5,225.5,661.5,2192.5,2698.0,2798.0,3142.5,3272.0,1472.5,635.5,82.5,3155.0,4.0,23.0,43.0,30.0,0.8508351445198059,3.2654226961157655,-0.7419455051422119
Brazil,Amazonas,Stable_Forest,-61.81725186633543,-10.627653716068616,2021,98.407333,231.5,337.0,496.5,384.5,776.5,1918.5,2363.0,2606.0,2742.0,2774.0,1556.5,739.0,85.0,2675.0,4.0,40.0,51.0,35.0,0.7428523898124695,2.3271527341294784,-0.6799355149269104
Brazil,Amazonas,Stable_Forest,-64.07049609349242,-9.173820260249583,2021,220.93247985839844,309.0,289.0,438.0,258.0,679.0,2320.0,3115.0,3268.0,3517.0,3313.0,1587.0,627.0,88.0,3412.0,4.0,27.0,44.0,29.0,0.8536585569381714,2.8401585204755615,-0.7636265754699707
Brazil,Amazonas,Stable_Forest,-60.02080096115321,-10.867863223042177,2021,126.979118,158.0,184.5,306.0,171.5,614.5,1936.5,2473.5,2465.0,2782.5,2772.0,1376.5,571.5,63.0,2625.0,4.0,18.0,31.0,19.0,0.8699032664299011,2.7158081705150976,-0.7791411280632019
Brazil,Amazonas,Stable_Forest,-57.73494788918268,-9.448255579548096,2021,134.608582,284.5,308.0,453.5,456.5,821.0,1829.5,2217.5,2324.5,2548.5,2745.5,1949.5,974.0,81.0,2538.0,4.0,47.5,48.0,30.5,0.6717008352279663,1.6954075149754946,-0.6735061407089233
Brazil,Amazonas,Stable_Forest,-59.707738084637555,-11.662333260317482,2021,152.912277,141.0,197.0,382.0,227.0,684.0,2053.0,2593.0,2868.0,2960.0,2687.0,1405.0,578.0,63.0,2690.0,4.0,24.0,39.0,21.0,0.8533117771148682,2.3978572725621934,-0.764923095703125
Brazil,Amazonas,Stable_Forest,-58.07298393059685,-7.482472243309348,2021,341.911346,180.5,229.0,326.5,184.0,649.0,2337.5,3061.5,2759.0,3405.5,3697.0,1435.5,558.0,64.0,3053.5,4.0,19.0,33.5,23.5,0.8749575018882751,2.9990682506405775,-0.7883649468421936
Brazil,Amazonas,Stable_Forest,-63.22518141113596,-11.087411478480988,2021,185.0489501953125,269.5,308.0,527.0,349.5,951.5,2650.5,3386.0,3551.0,3762.0,3465.0,1743.5,774.5,108.0,2336.0,4.0,35.5,54.5,32.5,0.8207921981811523,2.3970500149745435,-0.7415399551391602
Brazil,Amazonas,Stable_Forest,-63.368193204367785,-5.0033017221962925,2021,37.88224792480469,246.0,283.0,431.0,243.0,706.0,2157.0,2721.0,2746.0,3034.0,3127.0,1393.0,540.0,137.0,3807.0,4.0,25.0,44.0,28.0,0.8374038338661194,3.0048019207683074,-0.7286748290061951
Brazil,Amazonas,Stable_Forest,-55.42789457650692,-10.502787891576004,2021,2.0885369777679443,503.0,771.0,1084.0,1537.0,2012.5,2443.5,2784.0,2900.0,3217.5,3054.0,4354.5,2807.5,83.5,2318.5,5.0,157.5,110.5,79.0,0.30718955397605896,0.5374181846857504,-0.45582330226898193
Brazil,Amazonas,Stable_Forest,-59.97148345205505,-7.764273747937642,2021,141.346603,219.0,220.0,397.0,210.0,595.0,2068.0,2694.0,3279.0,2947.0,3165.0,1260.0,514.0,60.0,2911.0,4.0,22.0,41.0,25.0,0.879621684551239,2.654844290657439,-0.7840043306350708
Brazil,Amazonas,Stable_Forest,-57.016744819529116,-8.779998839691585,2021,122.269707,148.0,213.0,392.0,200.0,612.0,2142.0,2650.0,3113.0,2987.0,2924.0,1356.0,540.0,64.0,2680.0,4.0,20.0,41.0,22.0,0.8792635202407837,2.680839315295417,-0.7763195633888245
Brazil,Amazonas,Stable_Forest,-60.43124121446742,-6.923360810473358,2021,315.647522,161.0,220.0,418.0,241.0,672.0,2088.0,2581.0,2626.0,2982.0,3073.0,1421.0,583.0,65.0,3403.0,4.0,25.0,43.0,23.0,0.8318800330162048,2.4607924061081303,-0.7253613471984863
Brazil,Amazonas,Stable_Forest,-60.08143724283128,-5.883830363690247,2021,428.118134,307.0,305.5,493.5,279.5,791.5,2448.5,3092.0,3045.0,3477.0,3345.5,1685.0,679.0,126.0,3913.0,4.0,29.0,51.0,30.5,0.8318544030189514,2.84311709674103,-0.721068263053894
Brazil,Amazonas,Stable_Forest,-62.531771843324094,-8.155849380285341,2021,191.419189,254.5,302.5,472.5,292.0,748.0,2316.0,3006.0,3225.5,3336.0,3075.0,1482.0,605.0,91.0,3203.5,4.0,31.0,49.0,30.5,0.8339729905128479,2.7064304825168373,-0.7444564700126648
Brazil,Amazonas,Stable_Forest,-64.826428405079,-7.012204192072779,2021,264.809143,215.0,286.0,498.0,317.0,843.0,2106.0,2675.0,2719.0,3055.0,3044.0,1559.0,641.0,66.0,3847.0,4.0,32.0,51.0,29.0,0.7911726236343384,2.4243035930561163,-0.6903947591781616
Brazil,Amazonas,Stable_Forest,-55.366449811073146,-5.022256174691215,2021,37.426029,200.0,234.0,357.0,193.0,599.0,2227.0,2975.0,2792.0,3094.0,2980.0,1532.0,622.0,75.0,3143.0,4.0,20.0,37.0,24.0,0.8706867694854736,2.958788706739526,-0.7732613682746887
Brazil,Amazonas,Stable_Forest,-60.380845727028316,-9.314316770685876,2021,1.8354309797286987,534.0,576.0,853.0,1048.0,1413.0,2266.0,2637.0,2758.0,3020.0,3001.0,2993.0,2030.0,70.0,3190.0,4.0,107.0,87.0,60.0,0.44929060339927673,0.9043790987941612,-0.5275546908378601
Brazil,Amazonas,Stable_Forest,-64.21979609371309,-5.11774708939312,2021,4.5103759765625,212.5,267.5,446.5,247.5,765.5,2272.0,2949.0,3050.5,3199.0,3081.0,1473.0,587.0,78.0,3535.5,4.0,26.0,46.5,27.5,0.8499090075492859,2.7694891809109774,-0.7446382641792297
Brazil,Amazonas,Stable_Forest,-60.15285330791878,-7.64776225558734,2021,147.479889,217.0,254.0,444.0,226.0,721.0,2369.0,2972.0,3156.0,3306.0,3208.0,1426.0,571.0,59.0,3068.0,4.0,23.0,46.0,28.0,0.8663512468338013,2.808665644171779,-0.753333330154419
Brazil,Amazonas,Stable_Forest,-59.685549697119804,-8.457054495050617,2021,204.55899047851562,253.5,217.5,377.0,240.0,729.0,2168.0,2705.5,2642.0,3070.5,3189.0,1441.0,579.0,59.0,2771.0,4.0,25.0,39.5,22.0,0.8334490060806274,2.4492709289283168,-0.7502484321594238
Brazil,Amazonas,Stable_Forest,-60.02430439076127,-10.456434822915437,2021,63.96343994140625,202.0,208.5,298.5,214.0,604.5,1791.5,2342.0,2037.5,2705.5,2822.5,1267.5,522.0,63.0,2603.0,4.0,22.5,31.0,22.0,0.8099045157432556,2.5920398009950247,-0.7444349527359009
Brazil,Amazonas,Stable_Forest,-61.766497052782675,-9.530361596516622,2021,229.045181,175.0,246.5,399.0,245.0,600.0,1936.0,2571.0,2872.0,2829.0,2879.0,1319.0,528.5,65.0,2738.5,4.0,25.5,41.5,25.5,0.842797577381134,2.6330560288663927,-0.7560378909111023
Brazil,Amazonas,Stable_Forest,-58.30744421975205,-9.669869960140383,2021,133.576035,200.0,229.0,376.0,230.0,657.0,1951.0,2495.0,2505.0,2780.0,3031.0,1318.0,541.0,69.0,2603.0,4.0,24.0,39.0,25.0,0.8318098783493042,2.6227807240027667,-0.7389795184135437
Brazil,Amazonas,Stable_Forest,-57.367447106449376,-5.934854671828236,2021,292.940308,265.0,264.0,377.0,212.0,677.0,2044.0,2710.0,2443.0,2942.0,2924.0,1421.5,572.5,73.0,3566.5,4.0,22.0,39.0,27.5,0.8403013348579407,3.2128456221198154,-0.7326241135597229
Brazil,Amazonas,Stable_Forest,-58.63901239112056,-9.627649141786765,2021,204.280197,214.0,262.0,383.0,225.0,689.0,1812.0,2460.0,2427.0,2705.0,3010.0,1324.0,580.0,69.0,2602.0,4.0,23.0,39.0,24.0,0.8303167223930359,3.0364037506894648,-0.7274021506309509
Brazil,Amazonas,Stable_Forest,-57.61286684207083,-9.699873690629975,2021,45.553631,207.0,247.0,427.0,242.0,692.0,2251.5,2940.5,3296.0,3217.0,3341.5,1394.5,563.0,80.0,2676.0,4.0,25.0,43.0,26.5,0.8631995320320129,2.6359399274987054,-0.7706151008605957
Brazil,Amazonas,Stable_Forest,-62.38417864214326,-8.412318393901465,2021,97.392776,269.0,301.0,468.0,298.0,772.0,2197.0,2773.0,3051.0,3163.0,2998.0,1489.0,636.0,87.0,3220.0,4.0,32.0,49.0,30.0,0.8220364451408386,2.665053242981607,-0.7340153455734253
Brazil,Amazonas,Stable_Forest,-58.5010311634798,-11.971802875696657,2021,66.737572,259.0,276.0,478.0,276.0,774.0,2230.0,2774.0,2907.0,3047.0,2838.0,1510.0,612.0,100.0,2584.0,4.0,30.0,49.0,29.0,0.826578676700592,2.637329591018444,-0.7175775766372681
Brazil,Amazonas,Stable_Forest,-57.38783886339889,-3.99539197341419,2021,209.683609,243.0,202.0,369.0,195.0,646.5,2105.5,2691.0,2592.5,2988.5,3054.5,1467.5,588.0,66.0,3578.5,4.0,20.5,38.0,21.0,0.8600896596908569,2.6656659995552587,-0.7508019804954529
Brazil,Amazonas,Stable_Forest,-56.09031226701666,-5.29399654813737,2021,1.1575959920883179,408.5,374.5,625.5,500.5,1202.0,2127.5,2430.5,2501.0,2775.5,2613.0,2454.5,1485.5,68.0,3519.0,4.0,51.0,64.5,39.0,0.6665000915527344,1.8548910523875752,-0.5998720526695251
Brazil,Amazonas,Stable_Forest,-57.29082081271398,-11.905147881614988,2021,1.7482229471206665,516.0,717.0,899.0,1290.0,1557.0,1906.0,2112.0,2148.0,2407.0,2399.0,4090.0,2840.0,75.0,2299.0,5.0,132.0,92.0,73.0,0.24956369400024414,0.47545162362850496,-0.4099113941192627
Brazil,Amazonas,Stable_Forest,-64.095918416033,-5.757167908629396,2021,145.275497,212.0,208.0,356.0,286.0,661.0,1832.0,2282.0,2253.0,2661.0,3061.0,1363.0,581.0,72.0,3467.0,4.0,28.0,37.0,26.0,0.774714469909668,2.0404564315352696,-0.7270985245704651
Brazil,Amazonas,Stable_Forest,-64.17497016103553,-9.831027722111426,2021,163.906754,393.0,326.0,492.0,309.0,929.5,2710.5,3499.5,3680.0,3906.0,3387.0,2120.5,1008.0,82.0,3157.0,4.0,32.0,50.0,33.5,0.845073938369751,2.7273462783171523,-0.7641419172286987
Brazil,Amazonas,Stable_Forest,-56.18930661132663,-7.578771641766961,2021,290.890778,107.0,131.0,207.5,125.0,552.0,1948.0,2350.5,2076.5,2725.5,2917.0,1213.0,476.5,58.0,2995.0,4.0,13.5,22.5,14.0,0.8864410519599915,2.6443089430894307,-0.8183012008666992
Brazil,Amazonas,Stable_Forest,-63.85013935429791,-7.146053169406588,2021,217.328781,173.0,207.0,353.0,193.0,565.0,1829.0,2448.0,2684.0,2778.0,2817.0,1199.0,476.0,59.0,3297.0,4.0,21.0,36.0,22.0,0.8658324480056763,2.718838681510587,-0.7675337791442871
Brazil,Amazonas,Stable_Forest,-61.675677377558195,-7.112186683195281,2021,45.2466926574707,245.0,255.0,395.0,234.0,679.0,1942.0,2460.0,2415.0,2729.0,3032.0,1333.0,548.0,156.0,3708.0,4.0,24.0,40.0,25.0,0.8233295679092407,2.8584534731323723,-0.7188612222671509
Brazil,Amazonas,Stable_Forest,-61.93699729370856,-6.551548114376288,2021,50.929459,262.0,288.0,431.0,256.0,708.0,1984.0,2483.0,2658.0,2851.0,2869.0,1404.0,557.0,162.0,3809.0,4.0,27.0,43.0,30.0,0.8242964744567871,2.950859950859951,-0.7209452986717224
Brazil,Amazonas,Stable_Forest,-57.66434030785088,-10.769318036374266,2021,257.373291,252.0,246.0,406.0,229.0,691.0,2086.0,2816.0,3084.0,2955.0,3117.0,1314.0,560.0,81.0,2486.0,4.0,25.0,42.0,26.0,0.8617567420005798,2.730489671002295,-0.7673352360725403
Brazil,Amazonas,Stable_Forest,-64.27046107573743,-7.235525371704892,2021,174.28182983398438,179.0,209.5,326.5,222.0,624.5,1771.5,2296.5,2250.5,2623.0,2870.5,1403.0,596.0,66.0,3792.0,4.0,23.5,33.5,22.5,0.8204246759414673,2.520188843334576,-0.7466045618057251
Brazil,Amazonas,Stable_Forest,-55.07117357718306,-8.216216167378173,2021,0.9198619723320007,515.0,493.0,860.0,776.0,1470.0,2263.0,2611.0,2945.0,3005.0,2929.0,3412.0,2052.0,64.0,2565.0,4.0,79.0,89.0,51.0,0.5829077959060669,1.3887821744141378,-0.5479632019996643
Brazil,Amazonas,Stable_Forest,-60.97894404319509,-5.6343682092902565,2021,191.817993,196.0,223.0,340.0,203.0,638.0,1952.0,2533.0,2544.0,2941.0,2978.0,1312.0,509.0,132.0,3696.0,4.0,21.0,35.0,23.0,0.8522024154663086,2.7995694809854097,-0.7642163634300232
Brazil,Amazonas,Stable_Forest,-59.69408369231894,-5.89910172352028,2021,195.313522,329.5,358.5,510.0,283.5,807.0,2460.5,3113.0,2951.0,3455.5,3341.5,1472.5,577.5,152.5,3661.5,4.0,29.5,52.5,36.5,0.8247024416923523,3.3950617283950617,-0.705287516117096
Brazil,Amazonas,Stable_Forest,-63.49584380624117,-11.135291683124558,2021,264.415985,207.0,239.0,405.0,257.0,694.0,2049.0,2648.5,2735.0,3094.5,2969.0,1509.5,641.5,109.5,2528.5,4.0,26.0,42.0,26.0,0.8282085657119751,2.492456246228123,-0.7420381903648376
Brazil,Amazonas,Stable_Forest,-55.43714722393335,-9.130162137441374,2021,335.829468,141.0,194.0,321.0,225.0,636.0,1859.0,2378.0,2123.0,2641.0,3010.0,1376.0,596.0,62.0,2521.0,4.0,24.0,33.0,20.0,0.8083475232124329,2.3501733531451214,-0.7373158931732178
Brazil,Amazonas,Stable_Forest,-64.40943045019073,-8.247118213151884,2021,165.655243,154.0,191.0,334.5,195.5,673.0,1856.0,2518.5,2176.0,2764.5,2805.5,1227.5,482.0,121.5,3453.0,4.0,20.5,34.5,20.0,0.8351254463195801,2.5821382007822686,-0.7335191965103149
Brazil,Amazonas,Stable_Forest,-57.24258128195677,-5.02755623486752,2021,312.962311,191.5,193.5,352.5,201.0,683.5,1921.0,2460.5,2453.0,2778.0,3024.5,1400.0,575.5,119.5,3312.5,4.0,20.5,36.0,18.5,0.8485305309295654,2.5489530277306165,-0.7487078905105591
Brazil,Amazonas,Stable_Forest,-59.789574607020846,-11.2085043787803,2021,202.733231,186.5,188.0,312.0,185.0,572.0,1828.5,2372.5,2396.0,2700.0,2980.0,1201.0,508.0,62.0,2365.5,4.0,19.5,32.0,19.5,0.8566446900367737,2.635908440629471,-0.7695716619491577
Brazil,Amazonas,Stable_Forest,-62.8061173310942,-7.626472183353708,2021,180.234695,301.0,319.0,455.0,272.0,744.0,2092.0,2604.0,2640.0,2943.0,3026.0,1526.0,604.0,96.0,3284.0,4.0,28.0,47.0,33.0,0.8131868243217468,3.148098909864398,-0.7059773802757263
Brazil,Amazonas,Stable_Forest,-63.17945716317427,-9.676427661714456,2021,199.614059,277.0,255.0,444.0,295.0,681.0,2230.0,2812.0,3464.0,3149.0,3054.0,1459.0,653.0,88.0,2996.0,4.0,30.0,46.0,24.0,0.8430433869361877,2.384499623777276,-0.772773802280426
